time,mode,z,zd,vz,e1,e2,s,c,c_float,uf,dhat,W_norm,bat,h_raw,tof_raw,baro_raw,state_age
0.0,baseline,0.72,0.8,0.0,-0.08000000000000007,0.0,-0.1200000000000001,0,0.0,0.0,0.0,0.0,57.0,60.0,72.0,28.76,0.0409543514251709
0.10105705261230469,baseline,0.7515,0.8,0.0,-0.0485000000000001,0.0,-0.07275000000000015,0,0.0,0.0,0.0,0.0,57.0,60.0,81.0,28.78,0.03738069534301758
0.2017068862915039,baseline,0.771975,0.8,0.0,-0.028025000000000078,0.0,-0.042037500000000116,0,0.0,0.0,0.0,0.0,57.0,60.0,81.0,28.78,0.1380305290222168
0.302203893661499,baseline,0.76778375,0.8,0.0,-0.03221625000000006,0.0,-0.048324375000000086,0,0.0,0.0,0.0,0.0,57.0,60.0,76.0,28.81,0.09476184844970703
0.4025745391845703,baseline,0.7650594374999999,0.8,0.0,-0.034940562500000105,0.0,-0.05241084375000016,0,0.0,0.0,0.0,0.0,57.0,60.0,76.0,28.81,0.19513249397277832
0.5048091411590576,baseline,0.787788634375,0.8,0.0,-0.012211365625000026,0.0,-0.01831704843750004,0,0.0,0.0,0.0,0.0,57.0,60.0,83.0,28.81,0.09172701835632324
0.6050982475280762,baseline,0.80256261234375,0.8,0.0,0.0025626123437499926,0.0,0.003843918515624989,0,0.0,0.0,0.0,0.0,57.0,60.0,83.0,28.73,0.02919316291809082
0.7056288719177246,baseline,0.8121656980234375,0.8,0.0,0.012165698023437477,0.0,0.018248547035156215,0,0.0,0.0,0.0,0.0,57.0,60.0,83.0,28.73,0.12972378730773926
0.8064699172973633,baseline,0.8184077037152344,0.8,0.0,0.01840770371523437,0.0,0.027611555572851554,0,0.0,0.0,0.0,0.0,57.0,60.0,83.0,28.75,0.03102278709411621
0.9073276519775391,baseline,0.8259650074149023,0.8,0.0,0.025965007414902264,0.0,0.038947511122353395,0,0.0,0.0,0.0,0.0,57.0,60.0,84.0,28.79,0.0061070919036865234
1.0078883171081543,baseline,0.8308772548196866,0.8,0.0,0.030877254819686506,0.0,0.04631588222952976,0,0.0,0.0,0.0,0.0,57.0,60.0,84.0,28.79,0.10666775703430176
1.1085572242736816,baseline,0.8340702156327962,0.8,0.0,0.03407021563279611,0.0,0.05110532344919416,0,0.0,0.0,0.0,0.0,57.0,60.0,84.0,28.69,0.025774002075195312
1.2088987827301025,baseline,0.8361456401613174,0.8,0.0,0.03614564016131738,0.0,0.054218460241976074,0,0.0,0.0,0.0,0.0,57.0,60.0,84.0,28.69,0.1261155605316162
1.3097658157348633,baseline,0.8409946661048563,0.8,0.0,0.04099466610485625,0.0,0.06149199915728437,0,0.0,0.0,0.0,0.0,57.0,60.0,85.0,28.8,0.02409815788269043
1.4104630947113037,baseline,0.8406465329681565,0.8,0.0,0.04064653296815646,0.0,0.060969799452234685,0,0.0,0.0,0.0,0.0,57.0,70.0,84.0,28.73,0.008000850677490234
1.511099100112915,baseline,0.8404202464293018,0.8,0.0,0.040420246429301754,0.0,0.06063036964395263,0,0.0,0.0,0.0,0.0,57.0,70.0,84.0,28.73,0.10863685607910156
1.611626386642456,baseline,0.8472731601790462,0.8,0.0,0.04727316017904615,0.0,0.07090974026856922,0,0.0,0.0,0.0,0.0,57.0,70.0,86.0,28.79,0.01023411750793457
1.7119438648223877,baseline,0.85172755411638,0.8,0.0,0.05172755411637997,0.0,0.07759133117456996,0,0.0,0.0,0.0,0.0,57.0,70.0,86.0,28.79,0.11055159568786621
1.8128337860107422,baseline,0.8546229101756471,0.8,0.0,0.05462291017564702,0.0,0.08193436526347053,0,0.0,0.0,0.0,0.0,57.0,70.0,86.0,28.74,0.06807589530944824
1.9132416248321533,baseline,0.8565048916141706,0.8,0.0,0.056504891614170605,0.0,0.08475733742125591,0,0.0,0.0,0.0,0.0,57.0,70.0,86.0,28.85,0.02412724494934082
2.013988494873047,baseline,0.8577281795492109,0.8,0.0,0.057728179549210834,0.0,0.08659226932381625,0,0.0,0.0,0.0,0.0,57.0,70.0,86.0,28.85,0.12487411499023438
2.1144139766693115,baseline,0.8550233167069871,0.8,0.0,0.05502331670698701,0.0,0.08253497506048052,0,0.0,0.0,0.0,0.0,57.0,70.0,85.0,28.7,0.06281375885009766
2.2150800228118896,baseline,0.8532651558595415,0.8,0.0,0.0532651558595415,0.0,0.07989773378931225,0,0.0,0.0,0.0,0.0,57.0,70.0,85.0,28.7,0.16347980499267578
2.3157405853271484,baseline,0.8486223513087021,0.8,0.0,0.04862235130870207,0.0,0.07293352696305311,0,0.0,0.0,0.0,0.0,56.0,70.0,84.0,28.92,0.060977935791015625
2.416530132293701,baseline,0.8421045283506564,0.8,0.0,0.04210452835065637,0.0,0.06315679252598455,0,0.0,0.0,0.0,0.0,56.0,70.0,83.0,28.83,0.040169477462768555
2.5170979499816895,baseline,0.8378679434279267,0.8,0.0,0.037867943427926654,0.0,0.05680191514188998,0,0.0,0.0,0.0,0.0,56.0,70.0,83.0,28.83,0.14073729515075684
2.6176857948303223,baseline,0.6531141632281524,0.8,0.0,-0.14688583677184763,0.0,-0.22032875515777145,0,0.0,0.0,0.0,0.0,56.0,70.0,31.0,28.8,0.0568242073059082
2.7180166244506836,baseline,0.5155242060982991,0.8,0.0,-0.28447579390170097,0.0,-0.42671369085255145,0,0.0,0.0,0.0,0.0,56.0,70.0,26.0,28.88,0.01600337028503418
2.8185231685638428,baseline,0.4260907339638944,0.8,0.0,-0.37390926603610564,0.0,-0.5608638990541585,0,0.0,0.0,0.0,0.0,56.0,70.0,26.0,28.88,0.11650991439819336
2.9193456172943115,baseline,0.5114589770765314,0.8,-0.0034999999999999996,-0.2885410229234686,-0.0034999999999999996,-0.4363115343852029,0,0.0,0.0,0.0,0.0,56.0,70.0,67.0,28.82,0.052263736724853516
3.0200726985931396,baseline,0.6369483350997454,0.8,-0.009274999999999999,-0.1630516649002547,-0.009274999999999999,-0.253852497350382,0,0.0,0.0,0.0,0.0,56.0,70.0,87.0,28.83,0.029562711715698242
3.1210978031158447,baseline,0.7185164178148344,0.8,-0.013028749999999999,-0.0814835821851656,-0.013028749999999999,-0.1352541232777484,0,0.0,0.0,0.0,0.0,56.0,70.0,87.0,28.83,0.13058781623840332
3.2215988636016846,baseline,0.7785356715796423,0.8,-0.011968687499999998,-0.021464328420357726,-0.011968687499999998,-0.04416518013053659,0,0.0,0.0,0.0,0.0,56.0,70.0,89.0,28.85,0.04476475715637207
3.322057008743286,baseline,0.8245481865267675,0.8,-0.011279646874999999,0.02454818652676749,-0.011279646874999999,0.025542632915151235,0,0.0,0.0,0.0,0.0,56.0,70.0,91.0,28.92,0.043845176696777344
3.4225082397460938,baseline,0.8579563212423988,0.8,-0.010831770468749998,0.0579563212423988,-0.010831770468749998,0.0761027113948482,0,0.0,0.0,0.0,0.0,56.0,70.0,92.0,28.84,0.002512693405151367
3.523355722427368,baseline,0.8796716088075593,0.8,-0.0105406508046875,0.0796716088075593,-0.0105406508046875,0.10896676240665146,0,0.0,0.0,0.0,0.0,56.0,70.0,92.0,28.84,0.10336017608642578
3.623896598815918,baseline,0.8937865457249137,0.8,-0.006851423023046875,0.09378654572491363,-0.006851423023046875,0.13382839556432358,0,0.0,0.0,0.0,0.0,56.0,80.0,92.0,28.83,0.040175437927246094
3.7247824668884277,baseline,0.8994612547211939,0.8,-0.004453424964980469,0.09946125472119383,-0.004453424964980469,0.14473845711681027,0,0.0,0.0,0.0,0.0,56.0,80.0,91.0,28.87,0.040315866470336914
3.825453758239746,baseline,0.889149815568776,0.8,-0.0028947262272373047,0.08914981556877599,-0.0028947262272373047,0.1308299971259267,0,0.0,0.0,0.0,0.0,56.0,80.0,87.0,28.82,0.03844499588012695
3.926339864730835,baseline,0.6759473801197045,0.8,0.0016184279522957516,-0.12405261988029559,0.0016184279522957516,-0.18446050186814764,0,0.0,0.0,0.0,0.0,56.0,70.0,28.0,28.78,0.040105342864990234
4.027267217636108,baseline,0.5408657970778079,0.8,0.0045519781689922385,-0.25913420292219214,0.0045519781689922385,-0.384149326214296,0,0.0,0.0,0.0,0.0,56.0,70.0,29.0,28.81,0.036635637283325195
4.128056526184082,baseline,0.5965627681005751,0.8,0.0029587858098449552,-0.20343723189942498,0.0029587858098449552,-0.30219706203929253,0,0.0,0.0,0.0,0.0,56.0,70.0,18.0,28.88,0.03668928146362305
4.228571176528931,baseline,0.4927657992653738,0.8,0.001923210776399221,-0.30723420073462626,0.001923210776399221,-0.45892809032554016,0,0.0,0.0,0.0,0.0,56.0,70.0,30.0,28.88,0.034952640533447266
4.329069137573242,baseline,0.4147977695224929,0.8,-0.002249912995340506,-0.3852022304775071,-0.002249912995340506,-0.5800532587116012,0,0.0,0.0,0.0,0.0,55.0,70.0,27.0,28.9,0.08461737632751465
4.429647207260132,baseline,0.37111855018962037,0.8,-0.008462443446971328,-0.4288814498103797,-0.008462443446971328,-0.6517846181625409,0,0.0,0.0,0.0,0.0,55.0,70.0,29.0,28.77,0.08378362655639648
4.5301971435546875,baseline,0.40922705762325323,0.8,-0.016000588240531362,-0.3907729423767468,-0.016000588240531362,-0.6021600018056517,0,0.0,0.0,0.0,0.0,55.0,80.0,48.0,28.88,0.08225321769714355
4.6309428215026855,baseline,0.36399758745511457,0.8,-0.020900382356345386,-0.4360024125448855,-0.020900382356345386,-0.6749040011736736,0,0.0,0.0,0.0,0.0,55.0,80.0,28.0,28.88,0.08080077171325684
4.731511354446411,baseline,0.34509843184582445,0.8,-0.024085248531624498,-0.4549015681541756,-0.024085248531624498,-0.7064376007628879,0,0.0,0.0,0.0,0.0,55.0,80.0,31.0,28.97,0.07971763610839844
